"station_id","terminal_id","x_lon","y_lat","address","postcode","place","area","docks","first_hire","last_hire","is_active","hires_started","duration_started","hires_ended","duration_ended","hires_self","duration_self","hires_started_noself","duration_started_noself","hires_ended_noself","duration_ended_noself","OA","LSOA","MSOA","LAD","WARD","PCON","PCS","PCD","PCA"
99,"001085",-0.158264,51.514577,"La Porte Des Indes, 32 Bryanston St, Marylebone, London W1H 7EG, UK","W1H 7JP","Old Quebec Street","Marylebone",16,20120104,20170919,1,105062,1347,105833,1408,3286,3941,101776,1263,102547,1326,"E00023510","E01004657","E02000971","E09000033","","","W1H 7","W1H","W"
100,"001059",-0.122806,51.490435,"27-29 Albert Embankment, Lambeth, London SE1 7TJ, UK","SE1 7TJ","Albert Embankment","Vauxhall",24,20120104,20170919,1,62400,1550,58913,1294,1486,3307,60914,1507,57427,1241,"E00171544","E01003109","E02000620","E09000022","","","SE1 7","SE1","SE"
101,"000999",-0.09294,51.511553,"33 Queen St, London EC4R1BN, UK","EC4R1BR","Queen Street 1","Bank",22,20120104,20170919,1,240855,938,245105,884,1393,3320,239462,924,243712,870,"E00166757","E01032739","E02000001","E09000001","","","EC4R1","EC4R","EC"
102,"001045",-0.076793,51.513406,"1 Aldgate, London, UK","EC3N2ER","Jewry Street","Aldgate",17,20120104,20170919,1,79258,1165,81761,1122,657,2700,78601,1152,81104,1109,"E00000035","E01032739","E02000001","E09000001","","","EC3N2","EC3N","EC"
103,"003441",-0.192538,51.504723,"Marqueen Court, Kensington, London W8, UK","W8  4AA","Vicarage Gate","Kensington",18,20120104,20170919,1,34142,1264,28080,1226,909,2835,33233,1222,27171,1172,"E00014128","E01002826","E02000584","E09000020","","","W8  4","W8","W"
104,"000991",-0.077121,51.511594,"9 Crosswall, London EC3N 2JY, UK","EC3N2AU","Crosswall","Tower",34,20120104,20170919,1,209357,1045,221254,1053,1907,3506,207450,1023,219347,1032,"E00000035","E01032739","E02000001","E09000001","","","EC3N2","EC3N","EC"
105,"001041",-0.19024,51.515529,"43 Westbourne Grove, London W2 4UA, UK","W2  5RH","Westbourne Grove","Bayswater",26,20120104,20170919,1,72102,1559,70670,1683,2273,3425,69829,1498,68397,1626,"E00023477","E01004654","E02000973","E09000033","","","W2  5","W2","W"
106,"001042",-0.147301,51.514105,"2 Woodstock St, Mayfair, London W1C, UK","W1C 2AT","Woodstock Street","Mayfair",21,20120104,20170919,1,56874,1410,57326,1413,920,2801,55954,1387,56406,1391,"E00024114","E01033595","E02000972","E09000033","","","W1C 2","W1C","W"
107,"001049",-0.096317,51.526008,"152 Central St, London EC1V 8AB, UK","EC1V3AF","Finsbury Leisure Centre","St. Luke's",20,20120104,20170919,1,136272,797,133046,830,2204,2428,134068,770,130842,803,"E00174777","E01002703","E02000576","E09000019","","","EC1V3","EC1V","EC"
108,"003429",-0.132102,51.498125,"3 Abbey Orchard St, Westminster, London SW1P, UK","SW1P2BS","Abbey Orchard Street","Westminster",29,20120104,20170919,1,97416,1172,116983,1412,1544,2603,95872,1149,115439,1396,"E00023947","E01004732","E02000979","E09000033","","","SW1P2","SW1P","SW"
109,"001052",-0.132328,51.515631,"12-13 Soho Square, Soho, London W1D, UK","W1D 3QF","Soho Square","Soho",57,20120104,20170919,1,181957,1333,206751,1276,2761,3078,179196,1306,203990,1252,"E00175194","E01004763","E02000972","E09000033","","","W1D 3","W1D","W"
110,"001055",-0.172528,51.533043,"40 Wellington Rd, London NW8, UK","NW8 9ST","Wellington Road","St. John's Wood",17,20120104,20170919,1,48041,1437,43572,1916,1372,5210,46669,1326,42200,1809,"E00023887","E01004726","E02000962","E09000033","","","NW8 9","NW8","NW"
111,"001037",-0.157275,51.510017,"96 Park Ln, Mayfair, London W1K 7TF, UK","W1K 7TF","Park Lane","Hyde Park",28,20120104,20170919,1,119341,2610,117408,2506,22910,3496,96431,2400,94498,2266,"E00175219","E01004762","E02000970","E09000033","","","W1K 7","W1K","W"
112,"001061",-0.10527,51.515809,"40 Stonecutter St, London EC4A 4AP, UK","EC4A4TR","Stonecutter Street","Holborn",42,20120104,20170919,1,150248,875,259423,800,858,2246,149390,868,258565,795,"E00000025","E01032740","E02000001","E09000001","","","EC4A4","EC4A","EC"
113,"003435",-0.183289,51.496462,"100 Gloucester Rd, Kensington, London SW7 4AU, UK","SW7 4PD","Gloucester Road (Central)","South Kensington",19,20120104,20170919,1,58837,1285,60143,1254,1886,3571,56951,1210,58257,1179,"E00014508","E01002887","E02000586","E09000020","","","SW7 4","SW7","SW"
114,"001050",-0.158963,51.524517,"21 Park Rd, Marylebone, London NW1 4RB, UK","NW1 4RB","Park Road (Baker Street)","The Regent's Park",22,20120104,20170919,1,113041,1559,110927,1514,10225,2897,102816,1425,100702,1373,"E00023919","E01004727","E02000967","E09000033","","","NW1 4","NW1","NW"
115,"001062",-0.073537,51.514233,"Aldgate Union, London E1 8DX, UK","E1  8DX","Braham Street","Aldgate",34,20120104,20170919,1,127920,1057,127887,1018,1587,3436,126333,1027,126300,988,"E00021744","E01032767","E02000884","E09000030","","","E1  8","E1","E"
116,"000995",-0.141423,51.514499,"1 Little Argyll St, Soho, London W1F 7BQ, UK","W1F 7BQ","Little Argyll Street","West End",21,20120104,20170919,1,163164,1435,177636,1394,2499,2607,160665,1416,175137,1377,"E00175190","E01033595","E02000972","E09000033","","","W1F 7","W1F","W"
117,"000998",-0.114934,51.49288,"91 Lollard St, Lambeth, London SE11 6PX, UK","SE116PY","Lollard Street","Vauxhall",25,20120104,20170919,1,42561,834,38168,958,1170,2151,41391,797,36998,920,"E00015682","E01003112","E02000619","E09000022","","","SE116","SE11","SE"
118,"003457",-0.135478,51.495827,"10 Rochester Row, Westminster, London SW1P 1BS, UK","SW1P1AB","Rochester Row","Westminster",13,20120104,20170919,1,45799,1092,52521,1100,767,2750,45032,1064,51754,1075,"E00024005","E01004744","E02000979","E09000033","","","SW1P1","SW1P","SW"
119,"000964",-0.090847,51.525893,"Newland Court, Old St, London EC1V 9NS, UK","EC1V9NP","Bath Street","St. Luke's",18,20120104,20170919,1,137670,832,139813,870,1752,2485,135918,811,138061,850,"E00013455","E01002704","E02000576","E09000019","","","EC1V9","EC1V","EC"
120,"001044",-0.09308,51.515735,"2 Aldermanbury, London EC2V, UK","EC2V5AF","The Guildhall","Guildhall",17,20120104,20170919,1,52508,932,58747,894,516,1977,51992,922,58231,884,"E00000021","E01000002","E02000001","E09000001","","","EC2V5","EC2V","EC"
121,"001086",-0.156166,51.518913,"Sun Capital Partners Ltd, Marylebone, London W1U, UK","W1U 7EU","Baker Street","Marylebone",22,20120104,20170919,1,65734,1077,62756,1007,710,3554,65024,1050,62046,978,"E00023834","E01004714","E02000970","E09000033","","","W1U 7","W1U","W"
122,"001068",-0.078869,51.521113,"13 Norton Folgate, London E1 6DB, UK","E1  6DB","Norton Folgate","Liverpool Street",23,20120104,20170919,1,89094,1173,96769,1048,1269,2363,87825,1156,95500,1030,"E00021692","E01004307","E02000878","E09000030","","","E1  6","E1","E"
123,"000992",-0.104724,51.52836,"61 Rawstorne St, London EC1V, UK","EC1V4PA","St. John Street","Finsbury",18,20120104,20170919,1,58478,913,48921,1064,857,2774,57621,886,48064,1033,"E00013563","E01002723","E02000575","E09000019","","","EC1V4","EC1V","EC"
124,"001069",-0.150905,51.496544,"B310, Belgravia, London SW1W 9DF, UK","SW1W9AD","Eaton Square","Belgravia",20,20120104,20170918,1,57378,1335,54932,1276,1017,3298,56361,1300,53915,1238,"E00023688","E01004690","E02000978","E09000033","","","SW1W9","SW1W","SW"
125,"000996",-0.094524,51.500694,"3 Lant St, London SE1, UK","SE1 1QN","Borough High Street","The Borough",21,20120104,20170919,1,72312,1166,73251,1111,1417,3171,70895,1126,71834,1071,"E00167496","E01003929","E02000808","E09000028","","","SE1 1","SE1","SE"
126,"001043",-0.096496,51.517821,"140 London Wall, London EC2Y 5DN, UK","EC2Y5HN","Museum of London","Barbican",52,20120104,20170919,1,115673,870,119542,857,995,2442,114678,857,118547,844,"E00000007","E01000001","E02000001","E09000001","","","EC2Y5","EC2Y","EC"
127,"001063",-0.093885,51.517008,"88 Wood St, London EC2V, UK","EC2V7DA","Wood Street","Guildhall",17,20120104,20170919,1,60306,917,65705,839,895,1668,59411,906,64810,827,"E00000021","E01000002","E02000001","E09000001","","","EC2V7","EC2V","EC"
128,"001116",-0.185296,51.495362,"9 Emperor's Gate, Kensington, London SW7 4HH, UK","SW7 4RT","Emperor's Gate","South Kensington",22,20120104,20170919,1,56075,1142,56338,1040,2009,2957,54066,1075,54329,969,"E00014516","E01002888","E02000589","E09000020","","","SW7 4","SW7","SW"
129,"003451",-0.137043,51.511897,"4 Golden Square, Soho, London W1F 9HT, UK","W1F 9HT","Golden Square","Soho",18,20120104,20170919,1,88737,1273,93802,1349,1128,2800,87609,1253,92674,1331,"E00024136","E01033596","E02000972","E09000033","","","W1F 9","W1F","W"
130,"001071",-0.075459,51.509506,"362 Tower Hill, London EC3N 4DR, UK","EC3N4DR","Tower Gardens","Tower",24,20120104,20170919,1,166120,1583,179127,1719,4661,3025,161459,1541,174466,1684,"E00021628","E01004293","E02000890","E09000030","","","EC3N4","EC3N","EC"
131,"001005",-0.136792,51.533005,"190-198 Eversholt St, Kings Cross, London NW1, UK","NW1 1NX","Eversholt Street","Camden Town",16,20120104,20170919,1,54979,1084,50049,1072,972,2991,54007,1050,49077,1034,"E00004755","E01000952","E02000187","E09000007","","","NW1 1","NW1","NW"
132,"000973",-0.074754,51.523648,"34 Bethnal Green Rd, London E1, UK","E1  6JU","Bethnal Green Road","Shoreditch",38,20120104,20170919,1,240759,1311,236767,1029,4606,2840,236153,1282,232161,993,"E00167177","E01004317","E02000872","E09000030","","","E1  6","E1","E"
133,"003436",-0.191462,51.501364,"9 Derry St, Kensington, London W8, UK","W8  5EE","Derry Street","Kensington",18,20120104,20170919,1,131239,1209,138219,1151,1484,3416,129755,1184,136735,1127,"E00014519","E01002889","E02000586","E09000020","","","W8  5","W8","W"
134,"001039",-0.06797,51.504904,"1 Wapping High St, St Katharine's & Wapping, London E1W 1BH, UK","E1W 1UJ","Wapping High Street","Wapping",20,20120104,20170919,1,50455,1435,51948,1450,2517,2752,47938,1366,49431,1384,"E00167175","E01004293","E02000890","E09000030","","","E1W 1","E1W","E"
135,"001053",-0.104708,51.52326,"1 Sekforde St, London EC1R 0BE, UK","EC1R0DE","Clerkenwell Green","Clerkenwell",21,20120104,20170919,1,140197,867,147288,804,1608,2598,138589,847,145680,784,"E00013549","E01002724","E02000575","E09000019","","","EC1R0","EC1R","EC"
136,"001048",-0.097441,51.511961,"128 Queen Victoria St, London EC4V, UK","EC4V4BJ","Queen Victoria Street","St. Paul's",32,20120104,20170919,1,110147,1290,119592,1205,1167,2120,108980,1281,118425,1196,"E00166757","E01032739","E02000001","E09000001","","","EC4V4","EC4V","EC"
137,"001119",-0.153319,51.490874,"46-47 Bourne St, Belgravia, London SW1W, UK","SW1W8UN","Bourne Street","Belgravia",16,20120104,20160905,0,51727,1314,51739,1251,1636,3522,50091,1242,50103,1177,"E00023560","E01004666","E02000982","E09000033","","","SW1W8","SW1W","SW"
138,"003464",-0.157436,51.512276,"128 Green St, Mayfair, London W1K 7AE, UK","W1K 7AE","Green Street","Mayfair",19,20120104,20170919,1,75715,1801,72222,1872,3644,3926,72071,1693,68578,1763,"E00175218","E01004762","E02000970","E09000033","","","W1K 7","W1K","W"
139,"001078",-0.117974,51.494881,"109 Lambeth Rd, Lambeth, London SE1, UK","SE1 7JL","Lambeth Road","Vauxhall",18,20120104,20170919,1,52488,1024,48332,937,1158,3150,51330,976,47174,882,"E00015184","E01003013","E02006801","E09000022","","","SE1 7","SE1","SE"
140,"001056",-0.085634,51.520962,"30 Finsbury Square, London EC2A 1RR, UK","EC2A1AG","Finsbury Square","Moorgate",33,20120104,20170919,1,88086,925,98526,858,829,2331,87257,912,97697,845,"E00013428","E01002704","E02000576","E09000019","","","EC2A1","EC2A","EC"
141,"001003",-0.147203,51.515308,"Saint Peters Church, Marylebone, London W1G 0DQ, UK","W1G 0DQ","Chapel Place","Marylebone",29,20120104,20170919,1,83282,1078,87870,1094,658,2776,82624,1064,87212,1081,"E00024129","E01004765","E02000972","E09000033","","","W1G 0","W1G","W"
142,"001001",-0.198286,51.493724,"56 W Cromwell Rd, Kensington, London SW5 9QL, UK","SW5 9QN","West Cromwell Road","Earl's Court",24,20120104,20170919,1,62579,1188,59367,1258,1488,3372,61091,1134,57879,1204,"E00014058","E01002814","E02000591","E09000020","","","SW5 9","SW5","SW"
143,"001114",-0.161203,51.496886,"37 Pont St, Chelsea, London SW1X 0BB, UK","SW1X0BB","Pont Street","Knightsbridge",24,20120104,20170919,1,60491,1348,64025,1359,1533,3922,58958,1281,62492,1296,"E00014330","E01002863","E02000588","E09000020","","","SW1X0","SW1X","SW"
144,"001093",-0.111435,51.48894,"13 Sancroft St, Lambeth, London SE11, UK","SE115UQ","Kennington Cross","Kennington",47,20120104,20170919,1,104701,977,97898,1061,2064,2469,102637,947,95834,1031,"E00015703","E01003106","E02000620","E09000022","","","SE115","SE11","SE"
145,"001115",-0.202759,51.500743,"26 Ilchester Pl, Kensington, London W14, UK","W14 8AA","Ilchester Place","Kensington",24,20120104,20170919,1,20215,1664,16933,1532,807,3402,19408,1591,16126,1438,"E00014384","E01002864","E02000585","E09000020","","","W14 8","W14","W"
146,"001046",-0.129361,51.488365,"A202, London SW1V 3JL, UK","SW1V3JL","Vauxhall Bridge","Pimlico",35,20120104,20170919,1,54262,1500,50413,1446,1006,3175,53256,1468,49407,1411,"E00023972","E01004737","E02000983","E09000033","","","SW1V3","SW1V","SW"
147,"003456",-0.116146,51.514943,"10 Portugal St, London WC2A 2HD, UK","WC2A2HD","Portugal Street","Holborn",16,20120104,20170907,0,40442,922,42266,954,337,1943,40105,913,41929,947,"E00023930","E01004735","E02000977","E09000033","","","WC2A2","WC2A","WC"
148,"000965",-0.138364,51.492111,"39 Tachbrook St, Pimlico, London SW1V 2LZ, UK","SW1V2LZ","Tachbrook Street","Victoria",16,20120104,20170919,1,74056,985,73858,1075,1331,2654,72725,954,72527,1046,"E00023985","E01004740","E02000980","E09000033","","","SW1V2","SW1V","SW"
149,"001073",-0.110683,51.484788,"1 Bowling Green St, London SE11 5BY, UK","SE114QA","Kennington Road Post Office","Oval",18,20120104,20170919,1,47549,1551,48098,2147,1852,5137,45697,1405,46246,2028,"E00015662","E01003101","E02000620","E09000022","","","SE114","SE11","SE"
150,"001002",-0.168917,51.497056,"76 Cottage Pl, London SW3, UK","SW3 2BQ","Holy Trinity Brompton","Knightsbridge",28,20120104,20170919,1,76332,1563,81904,1410,3298,3339,73034,1483,78606,1329,"E00014093","E01002819","E02000588","E09000020","","","SW3 2","SW3","SW"
151,"001120",-0.201554,51.512136,"39 Chepstow Villas, London W11 3DP, UK","W11 3DP","Chepstow Villas","Notting Hill",26,20120104,20170919,1,65886,1808,58192,1789,2907,2790,62979,1763,55285,1736,"E00014497","E01002882","E02000582","E09000020","","","W11 3","W11","W"
152,"001118",-0.101536,51.49217,"57 Hampton St, London SE17 3AN, UK","SE114RX","Hampton Street","Walworth",21,20120104,20170919,1,55604,1160,53071,1302,1245,4170,54359,1091,51826,1233,"E00167998","E01003933","E02006802","E09000028","","","SE114","SE11","SE"
153,"001096",-0.174292,51.511834,"Westbourne Gate, London W2 2UD, UK","W2  2UD","Bayswater Road","Hyde Park",27,20120104,20170919,1,161297,1909,152157,1874,11258,4039,150039,1750,140899,1701,"E00175206","E01004689","E02000978","E09000033","","","W2  2","W2","W"
154,"001072",-0.112824,51.503791,"15a Mepham St, Lambeth, London SE1, UK","SE1 8SQ","Waterloo Station 3","Waterloo",35,20120104,20170919,1,454385,868,404516,854,665,4913,453720,862,403851,847,"E00015180","E01032582","E02006801","E09000022","","","SE1 8","SE1","SE"
155,"001121",-0.191933,51.495866,"55 Lexham Gardens, Kensington, London W8 5JS, UK","W8  5LJ","Lexham Gardens","Kensington",19,20120104,20170919,1,60094,1053,56845,1045,1805,2856,58289,997,55040,986,"E00014073","E01002812","E02000589","E09000020","","","W8  5","W8","W"
156,"000966",-0.092921,51.494436,"102 Harper Rd, London SE1 6AQ, UK","SE1 6AQ","New Kent Road","The Borough",33,20120104,20170919,1,58301,1334,57826,1422,1915,4453,56386,1228,55911,1318,"E00019836","E01032720","E02000815","E09000028","","","SE1 6","SE1","SE"
157,"001094",-0.193068,51.500397,"4 Wrights Ln, Kensington, London W8 6TE, UK","W8  5RY","Wright's Lane","Kensington",37,20120104,20170919,1,112235,1312,118329,1144,2846,4673,109389,1225,115483,1057,"E00014519","E01002889","E02000586","E09000020","","","W8  5","W8","W"
158,"001113",-0.19617,51.490853,"44 Trebovir Rd, Kensington, London SW5, UK","SW5 9TD","Trebovir Road","Earl's Court",18,20120104,20170919,1,51646,1413,51651,1542,1588,3518,50058,1347,50063,1479,"E00014299","E01002847","E02000591","E09000020","","","SW5 9","SW5","SW"
160,"003458",-0.131773,51.506633,"Waterloo Pl, St. James's, London SW1Y, UK","SW1Y5ED","Waterloo Place","St. James's",20,20120104,20170919,1,96634,1962,103069,1746,6285,3042,90349,1886,96784,1662,"E00023935","E01004736","E02000977","E09000033","","","SW1Y5","SW1Y","SW"
161,"003478",-0.141334,51.492345,"15B Guildhouse St, Pimlico, London SW1V 1JB, UK","SW1V1JB","Guildhouse Street","Victoria",16,20120104,20170919,1,49121,1045,50117,1291,937,2866,48184,1010,49180,1261,"E00024058","E01004749","E02000981","E09000033","","","SW1V1","SW1V","SW"
162,"001123",-0.121328,51.517606,"9 Southampton Pl, London WC1A, UK","WC1V6AN","Southampton Place","Holborn",20,20120104,20170919,1,104452,1091,107177,1069,1044,3065,103408,1071,106133,1049,"E00004554","E01000914","E02000193","E09000007","","","WC1V6","WC1V","WC"
163,"003461",-0.167894,51.493184,"74 Sloane Ave, Chelsea, London SW3 3DZ, UK","SW3 3DZ","Sloane Avenue","Knightsbridge",27,20120104,20170919,1,86645,1350,90960,1242,2338,3962,84307,1277,88622,1171,"E00175096","E01002858","E02000590","E09000020","","","SW3 3","SW3","SW"
164,"001178",-0.183118,51.515607,"8A Cleveland Gardens, London W2 6HA, UK","W2  6ED","Cleveland Gardens","Bayswater",16,20120104,20170919,1,50099,1243,45190,1342,2023,2626,48076,1185,43167,1282,"E00023709","E01004696","E02000976","E09000033","","","W2  6","W2","W"
165,"002585",-0.183716,51.517932,"16-41 Orsett Terrace, London W2, UK","W2  6AZ","Orsett Terrace","Bayswater",15,20120104,20170919,1,23539,1083,18873,1320,463,2690,23076,1050,18410,1286,"E00023454","E01004656","E02000973","E09000033","","","W2  6","W2","W"
166,"001177",-0.159237,51.501855,"101 Knightsbridge, London SW1X 7RQ, UK","SW1X7RQ","Seville Street","Knightsbridge",27,20120104,20170919,1,91559,1829,93305,1714,3351,3816,88208,1753,89954,1635,"E00014084","E01002818","E02000588","E09000020","","","SW1X7","SW1X","SW"
167,"003465",-0.147624,51.49395,"2 Eccleston Pl, Belgravia, London SW1W, UK","SW1W9SA","Eccleston Place","Victoria",19,20120104,20170919,1,134023,1202,132361,1185,1300,3754,132723,1177,131061,1160,"E00024050","E01004750","E02000982","E09000033","","","SW1W9","SW1W","SW"
168,"003463",-0.195455,51.500401,"1A Argyll Rd, Kensington, London ? Argyll Road, UK","W8  7DT","Argyll Road","Kensington",19,20120104,20170919,1,46485,1483,48519,1220,907,3468,45578,1444,47612,1178,"E00014379","E01002865","E02000587","E09000020","","","W8  7","W8","W"
169,"003477",-0.165164,51.514746,"4 Archery Cl, London W2 2BE, UK","W2  2AH","Porchester Place","Paddington",18,20120104,20170919,1,84025,1339,79286,1415,3360,3702,80665,1241,75926,1313,"E00023624","E01004680","E02000974","E09000033","","","W2  2","W2","W"
170,"001057",-0.108068,51.527842,"5 Hardwick St, London EC1R 4RG, UK","EC1R4RG","Hardwick Street","Clerkenwell",30,20120104,20170919,1,65920,887,44191,893,767,2369,65153,870,43424,867,"E00013572","E01002726","E02000575","E09000019","","","EC1R4","EC1R","EC"
171,"003459",-0.186753,51.491615,"3 Collingham Gardens, Kensington, London SW5 0HW, UK","SW5 0HW","Collingham Gardens","Earl's Court",14,20120104,20170919,1,48420,1210,45413,1207,1545,3066,46875,1149,43868,1142,"E00014200","E01002834","E02000589","E09000020","","","SW5 0","SW5","SW"
172,"001124",-0.173715,51.491211,"59 Sumner Pl, London SW7, UK","SW7 3NT","Sumner Place","South Kensington",19,20120104,20170919,1,39963,1340,41287,1371,1020,3117,38943,1293,40267,1327,"E00014082","E01002822","E02000592","E09000020","","","SW7 3","SW7","SW"
173,"001176",-0.113001,51.50486,"137 Stamford St, Lambeth, London SE1 9NN, UK","SE1 8WA","Waterloo Road","South Bank",15,20120104,20170919,1,84887,1177,93597,1038,811,3380,84076,1155,92786,1017,"E00171533","E01003016","E02006801","E09000022","","","SE1 8","SE1","SE"
174,"001100",-0.115163,51.512529,"180 Strand, London WC2R 1EA, UK","WC2R1EA","Strand","Strand",36,20120104,20170914,1,99485,1252,107261,1162,833,2830,98652,1239,106428,1149,"E00023930","E01004735","E02000977","E09000033","","","WC2R1","WC2R","WC"
175,"000997",-0.081118,51.521743,"5 Appold St, London EC2A 2DA, UK","EC2A2AP","Appold Street","Liverpool Street",26,20120104,20170919,1,78120,915,89030,838,967,1923,77153,903,88063,826,"E00176308","E01033708","E02000371","E09000012","","","EC2A2","EC2A","EC"
176,"001173",-0.188098,51.517919,"258D Gloucester Terrace, London W2 6HU, UK","W2  6EU","Gloucester Terrace","Bayswater",23,20120104,20170919,1,55250,1347,50711,1558,1272,3901,53978,1287,49439,1498,"E00023459","E01004656","E02000973","E09000033","","","W2  6","W2","W"
